age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
35.0,Private,360814,9th,5.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
61.0,State-gov,130466,HS-grad,9.0,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
18.0,Private,152182,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,,25.0,United-States,<=50K
32.0,Private,191856,Masters,14.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,45.0,United-States,>50K
31.0,Private,264864,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Self-emp-not-inc,131298,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,<=50K
49.0,Private,28791,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
60.0,Private,227468,Some-college,10.0,Widowed,Protective-serv,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
56.0,Private,35373,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Male,,0.0,30.0,United-States,<=50K
42.0,Private,185764,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
43.0,Private,183891,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,52028,1st-4th,2.0,Married-civ-spouse,Other-service,Own-child,Asian-Pac-Islander,Female,0.0,0.0,,Vietnam,<=50K
34.0,Private,231238,9th,5.0,Separated,Farming-fishing,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
67.0,Private,123393,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,40.0,United-States,<=50K
22.0,Local-gov,39236,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,594.0,,25.0,United-States,<=50K
65.0,Private,174603,5th-6th,,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,10.0,Italy,<=50K
31.0,Private,137444,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,>50K
60.0,Private,24872,Some-college,10.0,Separated,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,0.0,,30.0,United-States,<=50K
25.0,Self-emp-not-inc,191803,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,Male,0.0,,50.0,United-States,<=50K
46.0,Self-emp-not-inc,28281,Bachelors,,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
,Private,185336,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,119052,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0.0,,40.0,United-States,<=50K
41.0,Private,179533,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,,35.0,United-States,<=50K
62.0,Local-gov,208266,Assoc-voc,11.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,,40.0,United-States,<=50K
35.0,Private,181020,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,60.0,United-States,<=50K
20.0,Private,170800,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
42.0,Private,163003,Bachelors,13.0,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,336404,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,,0.0,40.0,United-States,<=50K
31.0,Private,237824,HS-grad,9.0,Married-spouse-absent,Priv-house-serv,Other-relative,Black,Female,0.0,,60.0,Jamaica,<=50K
21.0,Private,126613,Some-college,,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Private,35459,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,85088,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,,37.0,United-States,<=50K
,Private,192670,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,20.0,United-States,<=50K
34.0,Private,155151,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,>50K
48.0,Private,154033,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,52.0,United-States,<=50K
21.0,Private,136873,Some-college,,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,10.0,United-States,<=50K
26.0,Private,163747,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
,Private,188834,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
32.0,Private,272944,Some-college,,Never-married,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Private,177675,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
50.0,Private,133963,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,1977.0,,United-States,>50K
49.0,Local-gov,119904,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688.0,0.0,30.0,United-States,>50K
,Private,110998,Masters,14.0,Widowed,Tech-support,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,India,<=50K
31.0,Private,182162,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,,37.0,United-States,<=50K
50.0,Private,138022,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,113390,Masters,14.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1740.0,60.0,United-States,<=50K
38.0,Private,60313,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,State-gov,140764,Some-college,,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12.0,United-States,<=50K
53.0,Private,386773,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,>50K
33.0,Private,168981,Assoc-voc,11.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
34.0,Private,101709,HS-grad,9.0,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,190511,7th-8th,4.0,Divorced,Handlers-cleaners,Not-in-family,White,Male,2176.0,0.0,35.0,United-States,<=50K
27.0,Private,369522,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
24.0,Private,278130,Assoc-acdm,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
58.0,Private,316235,HS-grad,9.0,Divorced,Sales,Other-relative,White,Female,0.0,0.0,32.0,United-States,<=50K
43.0,Private,108945,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,,50.0,United-States,<=50K
32.0,Federal-gov,504951,Assoc-acdm,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
62.0,Private,81534,Some-college,10.0,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,>50K
32.0,Private,167531,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,15024.0,,50.0,United-States,>50K
20.0,Private,379198,HS-grad,9.0,Never-married,Other-service,Other-relative,Other,Male,0.0,0.0,40.0,Mexico,<=50K
42.0,Private,334783,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
32.0,Private,328199,Assoc-voc,,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,64.0,United-States,<=50K
57.0,Self-emp-not-inc,217692,HS-grad,9.0,Widowed,Craft-repair,Not-in-family,White,Female,0.0,0.0,,United-States,<=50K
24.0,Private,258120,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,,0.0,55.0,Jamaica,<=50K
36.0,Private,176634,Bachelors,13.0,Married-civ-spouse,Sales,Wife,White,Female,,0.0,35.0,United-States,>50K
46.0,Private,73541,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,90752,Bachelors,,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,120572,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,12.0,United-States,<=50K
41.0,Private,58484,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
63.0,Private,133144,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,2580.0,0.0,20.0,United-States,<=50K
40.0,Private,167919,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40.0,United-States,<=50K
38.0,Private,312108,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
34.0,Private,249948,Some-college,10.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,34.0,United-States,<=50K
20.0,Private,137300,Assoc-voc,11.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,,United-States,<=50K
20.0,Private,241752,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Local-gov,262042,HS-grad,9.0,Divorced,Adm-clerical,Own-child,White,Female,0.0,1138.0,40.0,United-States,<=50K
,Private,111387,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,1579.0,40.0,United-States,<=50K
30.0,Private,163604,Bachelors,13.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,55.0,United-States,>50K
32.0,Private,163530,HS-grad,9.0,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,144556,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
20.0,Private,155818,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
27.0,Private,134890,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,50.0,United-States,<=50K
44.0,Private,150533,Some-college,10.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,1876.0,55.0,United-States,<=50K
31.0,Local-gov,402089,HS-grad,,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
19.0,Private,301747,HS-grad,9.0,Separated,Adm-clerical,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K
,Private,107160,12th,8.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
52.0,Self-emp-not-inc,175029,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,United-States,<=50K
35.0,State-gov,150488,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
32.0,Private,192565,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Self-emp-not-inc,102110,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,,United-States,>50K
23.0,Private,297152,Some-college,10.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,25.0,United-States,<=50K
52.0,Private,218550,Some-college,10.0,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,14084.0,0.0,16.0,United-States,>50K
28.0,Private,291374,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,194141,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,1617.0,40.0,United-States,<=50K
23.0,Local-gov,177265,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,,0.0,45.0,United-States,<=50K
45.0,State-gov,32186,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
22.0,Private,60552,Some-college,10.0,Never-married,Sales,Own-child,White,Female,,0.0,40.0,United-States,<=50K
20.0,Private,32732,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
26.0,Self-emp-not-inc,151626,HS-grad,9.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
47.0,Private,160187,HS-grad,9.0,Separated,Prof-specialty,Other-relative,Black,Female,14084.0,0.0,,United-States,>50K
33.0,Private,162312,HS-grad,9.0,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,45.0,Japan,<=50K
37.0,Private,239397,10th,6.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K
32.0,Private,309513,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,50.0,United-States,<=50K
49.0,Local-gov,276247,Some-college,,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,127768,Some-college,,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,451996,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,216461,Some-college,10.0,Divorced,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
54.0,Federal-gov,33863,HS-grad,,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
65.0,Self-emp-not-inc,37092,Assoc-voc,11.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,25.0,United-States,<=50K
26.0,Private,137658,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
43.0,State-gov,438427,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Private,157025,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Private,205852,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,275338,Bachelors,,Divorced,Sales,Unmarried,White,Female,1151.0,0.0,40.0,United-States,<=50K
45.0,Private,43479,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,,United-States,<=50K
28.0,Private,246595,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,70.0,United-States,<=50K
63.0,Private,133144,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
73.0,Local-gov,161027,5th-6th,3.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K
,Private,191978,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
19.0,Private,263340,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,15.0,United-States,<=50K
30.0,Private,177522,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
28.0,Self-emp-not-inc,204984,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K
47.0,Private,27624,Assoc-voc,11.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,55.0,United-States,<=50K
32.0,Private,118551,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,,0.0,45.0,United-States,>50K
45.0,Federal-gov,273194,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,3325.0,0.0,40.0,United-States,<=50K
54.0,Private,192862,HS-grad,9.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K
46.0,Private,149949,7th-8th,4.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,40.0,United-States,<=50K
31.0,Local-gov,331126,Bachelors,13.0,Never-married,Protective-serv,Own-child,Black,Male,0.0,0.0,48.0,United-States,<=50K
26.0,Self-emp-not-inc,163189,HS-grad,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,183404,Some-college,10.0,Separated,Other-service,Unmarried,White,Female,0.0,,8.0,United-States,<=50K
25.0,Self-emp-not-inc,72338,HS-grad,,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Private,376483,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,174215,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=50K
29.0,Private,358124,HS-grad,9.0,Never-married,Other-service,Other-relative,Black,Female,0.0,0.0,52.0,United-States,<=50K
27.0,Private,218184,Some-college,,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,Jamaica,<=50K
70.0,Private,262345,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,6.0,United-States,<=50K
38.0,Self-emp-not-inc,197365,HS-grad,9.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
36.0,Private,163278,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
51.0,Private,182740,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,Private,271710,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,,0.0,50.0,United-States,>50K
,Private,182074,HS-grad,9.0,Never-married,Adm-clerical,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,139098,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013.0,0.0,40.0,United-States,<=50K
35.0,State-gov,80771,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,40.0,United-States,<=50K
27.0,State-gov,142621,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,4101.0,0.0,40.0,United-States,<=50K
47.0,Local-gov,321851,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,,0.0,50.0,United-States,>50K
46.0,Private,415051,Some-college,10.0,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,60.0,United-States,>50K
44.0,Private,175669,11th,7.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178.0,0.0,,United-States,>50K
44.0,Private,192381,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,,1848.0,40.0,United-States,>50K
42.0,Local-gov,281315,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,,0.0,50.0,United-States,<=50K
20.0,Private,284737,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,,0.0,20.0,United-States,<=50K
30.0,Private,399522,11th,,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,104146,Bachelors,13.0,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0.0,0.0,,United-States,<=50K
56.0,Self-emp-not-inc,201318,9th,5.0,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411.0,0.0,50.0,Columbia,<=50K
38.0,Private,270985,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,50.0,United-States,<=50K
22.0,Private,95566,Some-college,,Married-spouse-absent,Sales,Own-child,Other,Female,0.0,0.0,22.0,Dominican-Republic,<=50K
61.0,Private,210464,HS-grad,9.0,Divorced,Adm-clerical,Other-relative,Black,Female,0.0,0.0,35.0,United-States,<=50K
37.0,Private,203828,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
38.0,Self-emp-not-inc,198867,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=50K
48.0,Self-emp-not-inc,133694,Bachelors,13.0,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40.0,Jamaica,>50K
37.0,Private,125550,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,,0.0,60.0,United-States,<=50K
30.0,State-gov,270218,Bachelors,13.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
36.0,Local-gov,305714,HS-grad,9.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,70.0,United-States,<=50K
27.0,Private,147340,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Female,,0.0,40.0,United-States,<=50K
49.0,Private,157569,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
43.0,Self-emp-inc,260960,Bachelors,13.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K
62.0,Local-gov,249078,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
41.0,Local-gov,169995,Some-college,10.0,Divorced,Protective-serv,Not-in-family,White,Male,0.0,,20.0,United-States,<=50K
56.0,Private,346033,9th,5.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
,Private,312017,Some-college,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,Germany,<=50K
